Ride,Date/Time,Wait Time
Pirates of the Caribbean,3/2/2020 17:15,45
Pirates of the Caribbean,3/2/2020 17:20,45
Pirates of the Caribbean,3/2/2020 17:25,40
Pirates of the Caribbean,3/2/2020 17:30,40
Pirates of the Caribbean,3/2/2020 17:35,35
Pirates of the Caribbean,3/2/2020 17:40,35
Pirates of the Caribbean,3/2/2020 17:45,35
Pirates of the Caribbean,3/2/2020 17:50,35
Pirates of the Caribbean,3/2/2020 17:55,35
Pirates of the Caribbean,3/2/2020 18:00,35
Pirates of the Caribbean,3/2/2020 18:05,30
Pirates of the Caribbean,3/2/2020 18:10,30
Pirates of the Caribbean,3/2/2020 18:15,35
Pirates of the Caribbean,3/2/2020 18:20,35
Pirates of the Caribbean,3/2/2020 18:25,40
Pirates of the Caribbean,3/2/2020 18:30,35
Pirates of the Caribbean,3/2/2020 18:35,35
Pirates of the Caribbean,3/2/2020 18:40,35
Pirates of the Caribbean,3/2/2020 18:50,35
Pirates of the Caribbean,3/2/2020 19:00,35
Pirates of the Caribbean,3/2/2020 19:05,35
Pirates of the Caribbean,3/2/2020 19:10,35
Pirates of the Caribbean,3/2/2020 19:15,30
Pirates of the Caribbean,3/2/2020 19:20,20
Pirates of the Caribbean,3/2/2020 19:25,20
Pirates of the Caribbean,3/2/2020 19:30,20
Pirates of the Caribbean,3/2/2020 20:20,20
Pirates of the Caribbean,3/2/2020 20:25,20
Pirates of the Caribbean,3/2/2020 20:30,20
Pirates of the Caribbean,3/2/2020 20:35,5
Pirates of the Caribbean,3/2/2020 20:40,5
Pirates of the Caribbean,3/2/2020 20:45,5
Pirates of the Caribbean,3/2/2020 20:50,5
Pirates of the Caribbean,3/2/2020 20:55,5
Pirates of the Caribbean,3/2/2020 21:00,5
Pirates of the Caribbean,3/2/2020 21:05,5
Pirates of the Caribbean,3/2/2020 21:10,5
Pirates of the Caribbean,3/2/2020 21:15,5
Pirates of the Caribbean,3/2/2020 21:20,5
Pirates of the Caribbean,3/2/2020 21:25,5
Pirates of the Caribbean,3/2/2020 21:30,5
Pirates of the Caribbean,3/2/2020 21:35,5
Pirates of the Caribbean,3/2/2020 21:40,5
Pirates of the Caribbean,3/2/2020 21:45,5
Pirates of the Caribbean,3/2/2020 21:50,5
Pirates of the Caribbean,3/2/2020 21:55,5
Pirates of the Caribbean,3/2/2020 22:00,5
Pirates of the Caribbean,3/2/2020 22:05,5
Pirates of the Caribbean,3/2/2020 22:10,5
Pirates of the Caribbean,3/2/2020 22:15,5
Pirates of the Caribbean,3/2/2020 22:20,5
Pirates of the Caribbean,3/2/2020 22:25,5
Pirates of the Caribbean,3/2/2020 22:30,5
Pirates of the Caribbean,3/2/2020 22:35,5
Pirates of the Caribbean,3/2/2020 22:40,5
Pirates of the Caribbean,3/2/2020 22:45,5
Pirates of the Caribbean,3/2/2020 22:50,5
Pirates of the Caribbean,3/3/2020 9:00,5
Pirates of the Caribbean,3/3/2020 9:10,10
Pirates of the Caribbean,3/3/2020 9:15,15
Pirates of the Caribbean,3/3/2020 9:20,20
Pirates of the Caribbean,3/3/2020 9:25,40
Pirates of the Caribbean,3/3/2020 9:30,40
Pirates of the Caribbean,3/3/2020 9:35,40
Pirates of the Caribbean,3/3/2020 9:40,30
Pirates of the Caribbean,3/3/2020 9:45,30
Pirates of the Caribbean,3/3/2020 9:50,30
Pirates of the Caribbean,3/3/2020 9:55,30
Pirates of the Caribbean,3/3/2020 10:00,35
Pirates of the Caribbean,3/3/2020 10:05,30
Pirates of the Caribbean,3/3/2020 10:10,40
Pirates of the Caribbean,3/3/2020 10:15,40
Pirates of the Caribbean,3/3/2020 10:20,40
Pirates of the Caribbean,3/3/2020 10:25,45
Pirates of the Caribbean,3/3/2020 10:35,40
Pirates of the Caribbean,3/3/2020 10:40,40
Pirates of the Caribbean,3/3/2020 10:45,40
Pirates of the Caribbean,3/3/2020 10:50,40
Pirates of the Caribbean,3/3/2020 10:55,45
Pirates of the Caribbean,3/3/2020 11:00,45
Pirates of the Caribbean,3/3/2020 11:05,45
Pirates of the Caribbean,3/3/2020 11:10,65
Pirates of the Caribbean,3/3/2020 11:15,45
Pirates of the Caribbean,3/3/2020 11:25,45
Pirates of the Caribbean,3/3/2020 11:30,45
Pirates of the Caribbean,3/3/2020 11:35,45
Pirates of the Caribbean,3/3/2020 11:40,45
Pirates of the Caribbean,3/3/2020 11:50,65
Pirates of the Caribbean,3/3/2020 11:55,65
Pirates of the Caribbean,3/3/2020 12:00,70
Pirates of the Caribbean,3/3/2020 12:05,70
Pirates of the Caribbean,3/3/2020 12:10,70
Pirates of the Caribbean,3/3/2020 12:15,75
Pirates of the Caribbean,3/3/2020 12:20,75
Pirates of the Caribbean,3/3/2020 12:25,75
Pirates of the Caribbean,3/3/2020 12:30,70
Pirates of the Caribbean,3/3/2020 12:35,60
Pirates of the Caribbean,3/3/2020 12:40,55
Pirates of the Caribbean,3/3/2020 12:45,40
Pirates of the Caribbean,3/3/2020 12:50,40
Pirates of the Caribbean,3/3/2020 12:55,40
Pirates of the Caribbean,3/3/2020 13:00,40
Pirates of the Caribbean,3/3/2020 13:05,40
Pirates of the Caribbean,3/3/2020 13:10,40
Pirates of the Caribbean,3/3/2020 13:15,65
Pirates of the Caribbean,3/3/2020 13:20,65
Pirates of the Caribbean,3/3/2020 13:25,65
Pirates of the Caribbean,3/3/2020 13:30,45
Pirates of the Caribbean,3/3/2020 13:35,50
Pirates of the Caribbean,3/3/2020 13:40,50
Pirates of the Caribbean,3/3/2020 13:45,50
Pirates of the Caribbean,3/3/2020 13:50,45
Pirates of the Caribbean,3/3/2020 13:55,45
Pirates of the Caribbean,3/3/2020 14:00,50
Pirates of the Caribbean,3/3/2020 14:05,40
Pirates of the Caribbean,3/3/2020 14:10,40
Pirates of the Caribbean,3/3/2020 14:15,45
Pirates of the Caribbean,3/3/2020 14:20,40
Pirates of the Caribbean,3/3/2020 14:25,40
Pirates of the Caribbean,3/3/2020 14:30,35
Pirates of the Caribbean,3/3/2020 14:35,45
Pirates of the Caribbean,3/3/2020 14:40,35
Pirates of the Caribbean,3/3/2020 14:45,35
Pirates of the Caribbean,3/3/2020 14:50,35
Pirates of the Caribbean,3/3/2020 14:55,50
Pirates of the Caribbean,3/3/2020 15:00,50
Pirates of the Caribbean,3/3/2020 15:05,50
Pirates of the Caribbean,3/3/2020 15:10,40
Pirates of the Caribbean,3/3/2020 15:20,35
Pirates of the Caribbean,3/3/2020 15:25,40
Pirates of the Caribbean,3/3/2020 15:30,50
Pirates of the Caribbean,3/3/2020 15:35,50
Pirates of the Caribbean,3/3/2020 15:40,40
Pirates of the Caribbean,3/3/2020 15:45,40
Pirates of the Caribbean,3/3/2020 15:50,45
Pirates of the Caribbean,3/3/2020 15:55,55
Pirates of the Caribbean,3/3/2020 16:00,60
Pirates of the Caribbean,3/3/2020 16:05,60
Pirates of the Caribbean,3/3/2020 16:10,60
Pirates of the Caribbean,3/3/2020 16:15,50
Pirates of the Caribbean,3/3/2020 16:20,35
Pirates of the Caribbean,3/3/2020 16:25,50
Pirates of the Caribbean,3/3/2020 16:30,45
Pirates of the Caribbean,3/3/2020 16:35,45
Pirates of the Caribbean,3/3/2020 16:40,45
Pirates of the Caribbean,3/3/2020 16:45,45
Pirates of the Caribbean,3/3/2020 16:50,45
Pirates of the Caribbean,3/3/2020 16:55,45
Pirates of the Caribbean,3/3/2020 17:00,45
Pirates of the Caribbean,3/3/2020 17:05,45
Pirates of the Caribbean,3/3/2020 17:10,45
Pirates of the Caribbean,3/3/2020 17:15,45
Pirates of the Caribbean,3/3/2020 17:20,40
Pirates of the Caribbean,3/3/2020 17:25,40
Pirates of the Caribbean,3/3/2020 17:30,40
Pirates of the Caribbean,3/3/2020 17:35,45
Pirates of the Caribbean,3/3/2020 17:40,55
Pirates of the Caribbean,3/3/2020 17:45,45
Pirates of the Caribbean,3/3/2020 17:50,45
Pirates of the Caribbean,3/3/2020 17:55,45
Pirates of the Caribbean,3/3/2020 18:00,40
Pirates of the Caribbean,3/3/2020 18:05,40
Pirates of the Caribbean,3/3/2020 18:10,45
Pirates of the Caribbean,3/3/2020 18:15,45
Pirates of the Caribbean,3/3/2020 18:20,35
Pirates of the Caribbean,3/3/2020 18:25,40
Pirates of the Caribbean,3/3/2020 18:30,40
Pirates of the Caribbean,3/3/2020 18:35,45
Pirates of the Caribbean,3/3/2020 18:40,45
Pirates of the Caribbean,3/3/2020 18:45,45
Pirates of the Caribbean,3/3/2020 18:50,40
Pirates of the Caribbean,3/3/2020 18:55,25
Pirates of the Caribbean,3/3/2020 19:00,35
Pirates of the Caribbean,3/3/2020 19:05,35
Pirates of the Caribbean,3/3/2020 19:10,30
Pirates of the Caribbean,3/3/2020 19:15,35
Pirates of the Caribbean,3/3/2020 19:20,35
Pirates of the Caribbean,3/3/2020 19:25,15
Pirates of the Caribbean,3/3/2020 19:30,15
Pirates of the Caribbean,3/3/2020 19:35,5
Pirates of the Caribbean,3/3/2020 19:40,5
Pirates of the Caribbean,3/3/2020 19:45,5
Pirates of the Caribbean,3/3/2020 19:50,5
Pirates of the Caribbean,3/3/2020 19:55,10
Pirates of the Caribbean,3/4/2020 9:05,5
Pirates of the Caribbean,3/4/2020 9:10,10
Pirates of the Caribbean,3/4/2020 9:15,10
Pirates of the Caribbean,3/4/2020 9:20,10
Pirates of the Caribbean,3/4/2020 9:30,15
Pirates of the Caribbean,3/4/2020 9:35,15
Pirates of the Caribbean,3/4/2020 9:40,10
Pirates of the Caribbean,3/4/2020 9:45,10
Pirates of the Caribbean,3/4/2020 9:50,20
Pirates of the Caribbean,3/4/2020 9:55,20
Pirates of the Caribbean,3/4/2020 10:00,20
Pirates of the Caribbean,3/4/2020 10:05,20
Pirates of the Caribbean,3/4/2020 10:10,20
Pirates of the Caribbean,3/4/2020 10:15,20
Pirates of the Caribbean,3/4/2020 10:20,20
Pirates of the Caribbean,3/4/2020 10:25,20
Pirates of the Caribbean,3/4/2020 10:35,45
Pirates of the Caribbean,3/4/2020 10:40,45
Pirates of the Caribbean,3/4/2020 10:45,45
Pirates of the Caribbean,3/4/2020 10:50,45
Pirates of the Caribbean,3/4/2020 10:55,50
Pirates of the Caribbean,3/4/2020 11:00,50
Pirates of the Caribbean,3/4/2020 11:05,50
Pirates of the Caribbean,3/4/2020 11:15,45
Pirates of the Caribbean,3/4/2020 11:20,45
Pirates of the Caribbean,3/4/2020 11:25,55
Pirates of the Caribbean,3/4/2020 11:30,55
Pirates of the Caribbean,3/4/2020 11:35,55
Pirates of the Caribbean,3/4/2020 11:40,60
Pirates of the Caribbean,3/4/2020 11:45,60
Pirates of the Caribbean,3/4/2020 11:50,60
Pirates of the Caribbean,3/4/2020 11:55,55
Pirates of the Caribbean,3/4/2020 12:00,55
Pirates of the Caribbean,3/4/2020 12:05,55
Pirates of the Caribbean,3/4/2020 12:10,55
Pirates of the Caribbean,3/4/2020 12:15,45
Pirates of the Caribbean,3/4/2020 12:20,45
Pirates of the Caribbean,3/4/2020 12:25,65
Pirates of the Caribbean,3/4/2020 12:30,65
Pirates of the Caribbean,3/4/2020 12:35,60
Pirates of the Caribbean,3/4/2020 12:40,60
Pirates of the Caribbean,3/4/2020 12:45,60
Pirates of the Caribbean,3/4/2020 12:50,60
Pirates of the Caribbean,3/4/2020 12:55,60
Pirates of the Caribbean,3/4/2020 13:00,65
Pirates of the Caribbean,3/4/2020 13:05,55
Pirates of the Caribbean,3/4/2020 13:10,40
Pirates of the Caribbean,3/4/2020 13:15,40
Pirates of the Caribbean,3/4/2020 13:20,45
Pirates of the Caribbean,3/4/2020 13:25,45
Pirates of the Caribbean,3/4/2020 13:30,50
Pirates of the Caribbean,3/4/2020 13:35,50
Pirates of the Caribbean,3/4/2020 13:40,50
Pirates of the Caribbean,3/4/2020 13:45,65
Pirates of the Caribbean,3/4/2020 13:50,75
Pirates of the Caribbean,3/4/2020 14:00,75
Pirates of the Caribbean,3/4/2020 14:05,75
Pirates of the Caribbean,3/4/2020 14:10,55
Pirates of the Caribbean,3/4/2020 14:15,45
Pirates of the Caribbean,3/4/2020 14:20,45
Pirates of the Caribbean,3/4/2020 14:25,40
Pirates of the Caribbean,3/4/2020 14:30,40
Pirates of the Caribbean,3/4/2020 14:35,40
Pirates of the Caribbean,3/4/2020 14:40,40
Pirates of the Caribbean,3/4/2020 14:45,40
Pirates of the Caribbean,3/4/2020 14:50,40
Pirates of the Caribbean,3/4/2020 14:55,40
Pirates of the Caribbean,3/4/2020 15:00,40
Pirates of the Caribbean,3/4/2020 15:05,40
Pirates of the Caribbean,3/4/2020 15:10,15
Pirates of the Caribbean,3/4/2020 15:15,15
Pirates of the Caribbean,3/4/2020 15:20,15
Pirates of the Caribbean,3/4/2020 15:25,25
Pirates of the Caribbean,3/4/2020 15:30,30
Pirates of the Caribbean,3/4/2020 15:35,30
Pirates of the Caribbean,3/4/2020 15:40,55
Pirates of the Caribbean,3/4/2020 15:45,50
Pirates of the Caribbean,3/4/2020 15:50,50
Pirates of the Caribbean,3/4/2020 15:55,50
Pirates of the Caribbean,3/4/2020 16:05,50
Pirates of the Caribbean,3/4/2020 16:10,45
Pirates of the Caribbean,3/4/2020 16:15,50
Pirates of the Caribbean,3/4/2020 16:20,50
Pirates of the Caribbean,3/4/2020 16:25,30
Pirates of the Caribbean,3/4/2020 16:30,25
Pirates of the Caribbean,3/4/2020 16:35,30
Pirates of the Caribbean,3/4/2020 16:40,30
Pirates of the Caribbean,3/4/2020 16:45,30
Pirates of the Caribbean,3/4/2020 16:50,30
Pirates of the Caribbean,3/4/2020 16:55,30
Pirates of the Caribbean,3/4/2020 17:00,30
Pirates of the Caribbean,3/4/2020 17:05,30
Pirates of the Caribbean,3/4/2020 17:10,40
Pirates of the Caribbean,3/4/2020 17:15,40
Pirates of the Caribbean,3/4/2020 17:20,30
Pirates of the Caribbean,3/4/2020 17:25,25
Pirates of the Caribbean,3/4/2020 17:30,25
Pirates of the Caribbean,3/4/2020 17:35,20
Pirates of the Caribbean,3/4/2020 17:40,25
Pirates of the Caribbean,3/4/2020 17:45,25
Pirates of the Caribbean,3/4/2020 17:50,30
Pirates of the Caribbean,3/4/2020 17:55,30
Pirates of the Caribbean,3/4/2020 18:00,30
Pirates of the Caribbean,3/4/2020 18:05,30
Pirates of the Caribbean,3/4/2020 18:10,25
Pirates of the Caribbean,3/4/2020 18:15,25
Pirates of the Caribbean,3/4/2020 18:20,30
Pirates of the Caribbean,3/4/2020 18:25,35
Pirates of the Caribbean,3/4/2020 18:30,35
Pirates of the Caribbean,3/4/2020 18:35,35
Pirates of the Caribbean,3/4/2020 18:40,25
Pirates of the Caribbean,3/4/2020 18:45,30
Pirates of the Caribbean,3/4/2020 18:50,25
Pirates of the Caribbean,3/4/2020 18:55,20
Pirates of the Caribbean,3/4/2020 19:00,20
Pirates of the Caribbean,3/4/2020 19:05,20
Pirates of the Caribbean,3/4/2020 19:10,20
Pirates of the Caribbean,3/4/2020 19:15,20
Pirates of the Caribbean,3/4/2020 19:20,15
Pirates of the Caribbean,3/4/2020 19:25,15
Pirates of the Caribbean,3/4/2020 19:30,15
Pirates of the Caribbean,3/4/2020 19:35,15
Pirates of the Caribbean,3/4/2020 19:40,15
Pirates of the Caribbean,3/4/2020 19:45,10
Pirates of the Caribbean,3/4/2020 19:50,10
Pirates of the Caribbean,3/4/2020 19:55,10
Pirates of the Caribbean,3/4/2020 20:00,5
Pirates of the Caribbean,3/4/2020 20:05,5
Pirates of the Caribbean,3/4/2020 20:10,5
Pirates of the Caribbean,3/4/2020 20:15,5
Pirates of the Caribbean,3/4/2020 20:25,10
Pirates of the Caribbean,3/4/2020 20:30,10
Pirates of the Caribbean,3/4/2020 20:35,10
Pirates of the Caribbean,3/4/2020 20:40,10
Pirates of the Caribbean,3/4/2020 20:45,10
Pirates of the Caribbean,3/4/2020 20:50,10
Pirates of the Caribbean,3/4/2020 20:55,10
Pirates of the Caribbean,3/4/2020 21:00,5
Pirates of the Caribbean,3/4/2020 21:05,5
Pirates of the Caribbean,3/4/2020 21:10,10
Pirates of the Caribbean,3/4/2020 21:15,5
Pirates of the Caribbean,3/4/2020 21:20,5
Pirates of the Caribbean,3/4/2020 21:25,10
Pirates of the Caribbean,3/4/2020 21:30,10
Pirates of the Caribbean,3/4/2020 21:35,10
Pirates of the Caribbean,3/4/2020 21:40,5
Pirates of the Caribbean,3/4/2020 21:45,5
Pirates of the Caribbean,3/4/2020 21:50,5
Pirates of the Caribbean,3/4/2020 21:55,5
Pirates of the Caribbean,3/4/2020 22:00,5
Pirates of the Caribbean,3/5/2020 9:00,10
Pirates of the Caribbean,3/5/2020 9:05,10
Pirates of the Caribbean,3/5/2020 9:10,10
Pirates of the Caribbean,3/5/2020 9:15,10
Pirates of the Caribbean,3/5/2020 9:20,10
Pirates of the Caribbean,3/5/2020 9:25,15
Pirates of the Caribbean,3/5/2020 9:30,20
Pirates of the Caribbean,3/5/2020 9:35,30
Pirates of the Caribbean,3/5/2020 9:40,20
Pirates of the Caribbean,3/5/2020 9:45,30
Pirates of the Caribbean,3/5/2020 9:50,45
Pirates of the Caribbean,3/5/2020 9:55,50
Pirates of the Caribbean,3/5/2020 10:00,50
Pirates of the Caribbean,3/5/2020 10:05,40
Pirates of the Caribbean,3/5/2020 10:10,30
Pirates of the Caribbean,3/5/2020 10:15,30
Pirates of the Caribbean,3/5/2020 10:20,40
Pirates of the Caribbean,3/5/2020 10:25,40
Pirates of the Caribbean,3/5/2020 10:30,55
Pirates of the Caribbean,3/5/2020 10:35,55
Pirates of the Caribbean,3/5/2020 10:40,55
Pirates of the Caribbean,3/5/2020 10:45,60
Pirates of the Caribbean,3/5/2020 10:50,50
Pirates of the Caribbean,3/5/2020 10:55,55
Pirates of the Caribbean,3/5/2020 11:00,50
Pirates of the Caribbean,3/5/2020 11:05,35
Pirates of the Caribbean,3/5/2020 11:10,35
Pirates of the Caribbean,3/5/2020 11:15,35
Pirates of the Caribbean,3/5/2020 11:20,35
Pirates of the Caribbean,3/5/2020 11:25,35
Pirates of the Caribbean,3/5/2020 11:30,65
Pirates of the Caribbean,3/5/2020 11:35,65
Pirates of the Caribbean,3/5/2020 11:40,45
Pirates of the Caribbean,3/5/2020 11:45,45
Pirates of the Caribbean,3/5/2020 11:50,45
Pirates of the Caribbean,3/5/2020 11:55,45
Pirates of the Caribbean,3/5/2020 12:00,45
Pirates of the Caribbean,3/5/2020 12:05,45
Pirates of the Caribbean,3/5/2020 12:10,35
Pirates of the Caribbean,3/5/2020 12:15,35
Pirates of the Caribbean,3/5/2020 12:20,35
Pirates of the Caribbean,3/5/2020 12:25,45
Pirates of the Caribbean,3/5/2020 12:30,50
Pirates of the Caribbean,3/5/2020 12:35,55
Pirates of the Caribbean,3/5/2020 12:40,55
Pirates of the Caribbean,3/5/2020 12:45,55
Pirates of the Caribbean,3/5/2020 12:50,55
Pirates of the Caribbean,3/5/2020 12:55,60
Pirates of the Caribbean,3/5/2020 13:00,60
Pirates of the Caribbean,3/5/2020 13:05,60
Pirates of the Caribbean,3/5/2020 13:10,60
Pirates of the Caribbean,3/5/2020 13:15,30
Pirates of the Caribbean,3/5/2020 13:20,30
Pirates of the Caribbean,3/5/2020 13:25,30
Pirates of the Caribbean,3/5/2020 13:30,30
Pirates of the Caribbean,3/5/2020 13:35,35
Pirates of the Caribbean,3/5/2020 13:40,35
Pirates of the Caribbean,3/5/2020 13:45,35
Pirates of the Caribbean,3/5/2020 13:50,35
Pirates of the Caribbean,3/5/2020 13:55,35
Pirates of the Caribbean,3/5/2020 14:00,45
Pirates of the Caribbean,3/5/2020 14:05,50
Pirates of the Caribbean,3/5/2020 14:10,40
Pirates of the Caribbean,3/5/2020 14:15,40
Pirates of the Caribbean,3/5/2020 14:20,40
Pirates of the Caribbean,3/5/2020 14:25,40
Pirates of the Caribbean,3/5/2020 14:30,40
Pirates of the Caribbean,3/5/2020 14:35,45
Pirates of the Caribbean,3/5/2020 14:40,45
Pirates of the Caribbean,3/5/2020 14:45,45
Pirates of the Caribbean,3/5/2020 14:50,30
Pirates of the Caribbean,3/5/2020 14:55,50
Pirates of the Caribbean,3/5/2020 15:00,50
Pirates of the Caribbean,3/5/2020 15:05,45
Pirates of the Caribbean,3/5/2020 15:10,35
Pirates of the Caribbean,3/5/2020 15:15,25
Pirates of the Caribbean,3/5/2020 15:20,20
Pirates of the Caribbean,3/5/2020 15:25,20
Pirates of the Caribbean,3/5/2020 15:30,35
Pirates of the Caribbean,3/5/2020 15:35,35
Pirates of the Caribbean,3/5/2020 15:40,45
Pirates of the Caribbean,3/5/2020 15:45,60
Pirates of the Caribbean,3/5/2020 15:50,60
Pirates of the Caribbean,3/5/2020 15:55,60
Pirates of the Caribbean,3/5/2020 16:00,50
Pirates of the Caribbean,3/5/2020 16:05,60
Pirates of the Caribbean,3/5/2020 16:10,35
Pirates of the Caribbean,3/5/2020 16:15,55
Pirates of the Caribbean,3/5/2020 16:20,55
Pirates of the Caribbean,3/5/2020 16:25,65
Pirates of the Caribbean,3/5/2020 16:30,45
Pirates of the Caribbean,3/5/2020 16:35,45
Pirates of the Caribbean,3/5/2020 16:40,35
Pirates of the Caribbean,3/5/2020 16:45,35
Pirates of the Caribbean,3/5/2020 16:50,35
Pirates of the Caribbean,3/5/2020 16:55,30
Pirates of the Caribbean,3/5/2020 17:00,30
Pirates of the Caribbean,3/5/2020 17:05,35
Pirates of the Caribbean,3/5/2020 17:10,30
Pirates of the Caribbean,3/5/2020 17:15,30
Pirates of the Caribbean,3/5/2020 17:20,45
Pirates of the Caribbean,3/5/2020 17:25,40
Pirates of the Caribbean,3/5/2020 17:30,35
Pirates of the Caribbean,3/5/2020 17:35,35
Pirates of the Caribbean,3/5/2020 17:40,30
Pirates of the Caribbean,3/5/2020 17:45,35
Pirates of the Caribbean,3/5/2020 17:50,25
Pirates of the Caribbean,3/5/2020 17:55,30
Pirates of the Caribbean,3/5/2020 18:00,25
Pirates of the Caribbean,3/5/2020 18:05,25
Pirates of the Caribbean,3/5/2020 18:10,25
Pirates of the Caribbean,3/5/2020 18:15,20
Pirates of the Caribbean,3/5/2020 18:20,25
Pirates of the Caribbean,3/5/2020 18:25,15
Pirates of the Caribbean,3/5/2020 18:30,15
Pirates of the Caribbean,3/5/2020 18:35,15
Pirates of the Caribbean,3/5/2020 18:40,15
Pirates of the Caribbean,3/5/2020 18:45,15
Pirates of the Caribbean,3/5/2020 18:50,20
Pirates of the Caribbean,3/5/2020 18:55,20
Pirates of the Caribbean,3/5/2020 19:00,25
Pirates of the Caribbean,3/5/2020 19:05,20
Pirates of the Caribbean,3/5/2020 19:10,20
Pirates of the Caribbean,3/5/2020 19:15,25
Pirates of the Caribbean,3/5/2020 19:20,25
Pirates of the Caribbean,3/5/2020 19:25,20
Pirates of the Caribbean,3/5/2020 19:30,20
